id	data_size	infer_time	accuracy	
73153	82.755	17.952	0.454	
73326	185.626	18.949	0.35	
73533	130.354	17.955	0.566	
73702	229.459	16.953	0.374	
73946	102.48	17.951	0.485	
74058	98.95	16.955	0.171	
74092	154.387	17.954	0.292	
74200	112.819	21.942	0.427	
74209	166.224	15.956	0.083	
74256	144.158	18.95	0.293	
74457	139.584	17.465	0.35	
74646	99.029	17.952	0.246	
74733	174.63	25.932	0.692	
74860	111.29	16.959	0.601	
75393	97.454	15.957	0.0	
75456	111.53	17.952	0.9	
75612	101.683	16.955	0.462	
76211	166.629	23.451	0.9	
76261	18.369	15.957	0.85	
76416	236.312	16.954	0.159	
76417	225.393	15.957	0.639	
76468	235.234	15.474	0.273	
76547	241.865	17.952	0.264	
76625	172.647	15.957	0.324	
76731	94.817	16.955	0.9	
77396	118.917	17.463	0.471	
77460	93.899	16.954	0.158	
77595	141.635	20.944	0.733	
78032	185.684	16.956	0.51	
78170	151.754	20.459	0.33	
78266	208.182	19.947	0.0	
78404	93.546	16.955	0.384	
78420	107.794	21.457	1.0	
78426	71.479	18.95	0.631	
78565	144.041	19.947	0.224	
78748	212.915	15.959	0.474	
78823	154.229	16.468	0.728	
78843	155.632	24.932	0.465	
78915	290.62	17.951	0.481	
78959	145.976	15.958	0.0	
79014	44.896	16.954	0.252	
79031	228.114	16.956	0.851	
79034	315.53	19.947	0.25	
79144	261.993	15.96	0.925	
79188	169.909	17.953	0.3	
79229	134.966	15.958	0.966	
79408	151.436	15.956	1.0	
79565	54.983	20.947	0.9	
79588	220.873	15.956	0.592	
79651	217.66	15.958	0.96	
79837	125.927	16.954	0.174	
79969	261.443	16.957	0.152	
80022	86.829	17.952	0.524	
80057	87.873	18.949	0.3	
80153	157.384	15.958	0.548	
80273	75.071	18.951	0.851	
80274	284.174	17.953	0.75	
80340	145.466	19.946	0.375	
80413	90.402	23.934	1.0	
80659	183.086	18.465	0.663	
80666	318.89	21.941	0.751	
80671	99.919	16.954	0.505	
80932	200.813	16.958	0.393	
80949	88.441	19.946	0.56	
81061	172.256	15.957	0.933	
81394	232.13	17.952	0.236	
81594	202.195	18.467	0.765	
81738	134.918	16.954	0.503	
81766	281.293	15.956	0.565	
81988	109.417	17.953	0.486	
82085	227.728	18.465	0.209	
82180	197.677	15.957	0.866	
82688	70.759	15.957	0.507	
82696	97.457	16.954	0.293	
82715	258.146	19.462	0.454	
82765	55.014	16.954	1.0	
82807	91.438	20.944	0.703	
82812	159.086	15.956	0.424	
82821	295.89	18.949	0.132	
82846	254.419	17.951	0.337	
82986	183.885	18.95	0.538	
83113	280.249	17.466	0.95	
83172	74.371	16.954	0.549	
83531	107.868	19.946	0.271	
83540	163.712	16.955	0.454	
84031	130.608	16.469	0.354	
84170	210.646	16.954	0.403	
84241	161.461	17.953	0.214	
84270	141.769	16.956	0.377	
84362	93.296	16.956	0.451	
84431	126.354	15.957	1.0	
84477	153.136	17.953	0.715	
84492	199.831	18.953	0.403	
84650	110.72	16.954	0.106	
84664	162.564	21.941	0.257	
84674	124.958	18.951	0.252	
84752	141.74	16.468	0.392	
85089	166.39	19.947	0.483	
85157	167.584	16.956	0.483	
85195	163.683	16.956	0.867	
85329	73.342	18.466	0.802	
85376	172.524	17.951	0.32	
85478	149.262	16.954	0.9	
85576	80.682	20.947	1.0	
85665	66.511	16.955	0.5	
85682	191.36	18.95	0.276	
85772	151.91	16.955	0.827	
85823	277.745	25.451	0.934	
85911	117.214	16.955	0.8	
86220	206.381	16.953	0.463	
86483	136.294	17.952	0.0	
86582	168.227	16.468	0.353	
86755	110.897	17.953	0.205	
86956	99.449	16.956	0.31	
87038	179.007	17.952	0.34	
87144	156.945	17.466	0.513	
87244	106.099	18.949	0.402	
87470	238.127	17.953	0.43	
87476	162.074	16.956	0.485	
87742	115.909	19.946	0.8	
87875	240.748	19.946	0.9	
88040	276.112	18.949	0.502	
88218	80.097	22.461	1.0	
88250	164.68	16.956	0.851	
88265	283.083	18.949	1.0	
88269	134.265	19.949	0.644	
88345	120.147	17.465	0.577	
88432	172.959	19.947	0.377	
88462	197.235	17.952	0.401	
88485	112.91	15.959	1.0	
88848	319.766	18.95	0.549	
88951	192.199	16.955	0.734	
88970	121.288	16.955	0.866	
89045	113.352	15.959	0.184	
89078	198.373	15.958	0.404	
89271	228.943	19.946	0.7	
89296	164.404	17.953	0.633	
89556	204.423	19.951	0.446	
89648	165.769	17.952	0.257	
89670	109.494	15.958	0.337	
89697	149.751	16.958	0.204	
89761	184.091	17.466	1.0	
89880	64.081	18.95	0.925	
90003	288.473	16.954	0.855	
90062	266.312	17.954	0.9	
90108	145.198	16.468	0.911	
90155	229.087	16.954	0.9	
90208	238.242	15.957	0.966	
90284	125.951	20.947	0.95	
90631	84.662	17.952	0.8	
90891	411.679	16.957	0.237	
90956	120.835	16.954	0.252	
91406	172.909	17.469	0.245	
91495	141.894	15.957	0.777	
91500	230.078	17.951	0.489	
91615	187.2	15.961	0.306	
91619	118.853	17.466	0.9	
91654	180.252	16.955	0.883	
91779	197.261	15.957	0.528	
91921	310.58	15.96	0.802	
92053	132.645	16.468	0.245	
92091	150.647	16.955	0.616	
92124	74.948	16.955	0.889	
92177	110.365	20.948	0.101	
92416	116.634	16.957	0.301	
92660	204.126	17.952	0.221	
92839	225.326	22.938	0.9	
92939	170.928	21.457	0.258	
93154	201.262	16.954	0.339	
93261	88.93	17.952	0.389	
93353	79.831	16.957	0.386	
93437	105.545	17.466	0.182	
93717	130.779	15.958	0.334	
93965	304.203	15.957	1.0	
94157	166.197	15.96	0.474	
94185	225.289	15.96	0.204	
94326	170.452	17.951	0.6	
94336	92.042	16.955	0.785	
94614	51.392	14.96	0.166	
94751	45.522	19.46	0.137	
94852	364.795	19.947	0.454	
94871	237.964	16.954	0.599	
94944	102.804	16.958	0.3	
95069	126.84	24.447	0.4	
95155	197.893	17.952	0.639	
95707	133.31	15.956	0.154	
95786	71.219	19.949	0.392	
95843	152.811	15.956	1.0	
95862	66.434	22.94	0.423	
95899	202.563	15.957	1.0	
96001	172.885	18.465	0.101	
96427	149.455	14.961	0.591	
96493	108.165	15.957	0.533	
96549	80.792	25.93	0.9	
96825	224.406	18.463	0.135	
96960	239.981	18.949	1.0	
97022	174.133	16.955	0.329	
97230	183.396	16.955	0.851	
97278	103.154	17.468	0.703	
97337	154.05	16.955	0.328	
97585	257.105	17.952	0.26	
97679	102.892	17.956	0.305	
97924	111.538	20.458	0.521	
97988	274.95	23.937	0.49	
97994	137.28	16.953	0.417	
98018	169.207	16.468	0.0	
98261	13.62	22.939	0.702	
98287	175.626	16.955	0.316	
98392	90.535	20.948	0.466	
98497	113.861	21.456	-1.0	
98520	118.166	20.944	0.499	
98633	84.636	16.955	0.7	
98716	120.311	17.954	0.868	
98839	170.0	18.95	0.598	
98853	233.334	16.954	0.312	
99024	132.708	18.949	0.614	
99039	225.508	15.96	0.112	
99053	232.278	23.936	0.343	
99054	190.31	19.948	0.151	
99114	116.393	16.956	0.464	
99182	105.155	18.465	0.25	
99242	103.885	15.958	0.95	
99428	218.429	16.955	0.208	
99810	53.599	18.952	0.65	
100238	223.659	17.465	0.656	
100274	204.502	18.949	0.103	
100283	218.596	20.944	0.337	
100428	164.355	19.949	0.256	
100489	178.467	18.948	1.0	
100510	138.254	16.954	0.629	
100582	239.665	18.951	0.337	
100624	80.279	15.47	0.266	
100723	157.48	15.957	0.35	
101022	227.924	19.948	-1.0	
101068	233.362	19.947	1.0	
101420	117.232	17.467	0.802	
101762	113.184	14.96	0.526	
101780	202.478	15.957	0.851	
101787	147.624	18.95	0.6	
101884	134.651	17.469	0.532	
102331	120.617	16.954	0.604	
